block_number,blockchain,tx_hash,debt_vault_address,collateral_vault_address,unit_of_account,debt_token_amount,debt_price,collateral_token_amount,collateral_price,oracle_address
26383016,base,0x6af4cb3023e868e05706a17cfeda16749811237b0388c67308fbb8ae5a242d57,0x859160db5841e5cfb8d3f144c6b3381a85a4b410,0x0a1a3b5f2041f33522c4efc754a7d096f880ee16,0x0000000000000000000000000000000000000348,8122874166226296.0,,22568464.0,,0x6e183458600e66047a0f4d356d9daa480da1ca59
25203963,base,0x9279971d2a8ed1147dd88ccff064a88686e1b35cc42c10877d0b8b3c1fa63c88,0x3f0d3fd87a42bdaa3dfcc13ada42ea922e638a7a,0x859160db5841e5cfb8d3f144c6b3381a85a4b410,0x0000000000000000000000000000000000000348,16601.0,,5309384287349115.0,,0x6e183458600e66047a0f4d356d9daa480da1ca59
26382957,base,0xe75f552ee8f3ee139cf482809f6e7a55b00d2832cf81f7dad4941d3e079661a5,0x859160db5841e5cfb8d3f144c6b3381a85a4b410,0x0a1a3b5f2041f33522c4efc754a7d096f880ee16,0x0000000000000000000000000000000000000348,6426294445020791.0,,17737627.0,,0x6e183458600e66047a0f4d356d9daa480da1ca59
25032910,base,0x8397d01a46bf401a947ab54628fd92c16f5621fb8299ace15aacbcca3277442d,0x882018411bc4a020a879cee183441fc9fa5d7f8b,0x0a1a3b5f2041f33522c4efc754a7d096f880ee16,0x0000000000000000000000000000000000000348,22579.0,,21931473.0,,0x6e183458600e66047a0f4d356d9daa480da1ca59
21748308,ethereum,0xe1d6f32df7fe57a7f1e6a42a34be20a3a9397a4ce2f9e3b20ecb5ac45306628c,0xd8b27cf359b7d15710a5be299af6e7bf904984c2,0x797dd80692c3b2dadabce8e30c07fde5307d48a9,0x0000000000000000000000000000000000000348,6.733695728798677e+16,224.1642364668632,226569059.0,231.0714435322639,0x83b3b76873d36a28440cf53371df404c42497136
25873124,base,0xe2ef4d95da50709d225485be2e63e9b0cee1e8a3c917dda4e27faa3c58c0e077,0x0a1a3b5f2041f33522c4efc754a7d096f880ee16,0x859160db5841e5cfb8d3f144c6b3381a85a4b410,0x0000000000000000000000000000000000000348,34341111.0,,1.2006354721924828e+16,,0x6e183458600e66047a0f4d356d9daa480da1ca59
21557708,ethereum,0x2444dc8cea8588a137b6cfdb5f5f847c6f502bd7432dc2d76f79216ce816c14a,0x1e548cfce5fcf17247e024ef06d32a01841ff404,0x797dd80692c3b2dadabce8e30c07fde5307d48a9,0x0000000000000000000000000000000000000348,6.069101834751126e+18,6.217262782009374,6662595.0,6.74420287714404,0x83b3b76873d36a28440cf53371df404c42497136
26101602,base,0xad1ee8012bb79430900d62994272695a9f9c4025908cebea5364dc959e087aeb,0x0a1a3b5f2041f33522c4efc754a7d096f880ee16,0x859160db5841e5cfb8d3f144c6b3381a85a4b410,0x0000000000000000000000000000000000000348,278316.0,,112307134331030.0,,0x6e183458600e66047a0f4d356d9daa480da1ca59
20692763,ethereum,0xd0509867470e32ad2a40d7dccd9fa4131669f965faf48ce7109334d41bcaee7e,0x797dd80692c3b2dadabce8e30c07fde5307d48a9,0xd8b27cf359b7d15710a5be299af6e7bf904984c2,0x0000000000000000000000000000000000000348,18108117688.0,18108.157344777737,8.074426936596344e+18,18304.576008106265,0x83b3b76873d36a28440cf53371df404c42497136
26086015,base,0x486d554530cc1eb5f8d6d256a533b7aa6ec40bc6b1db7cf9f017220adc520e13,0x0a1a3b5f2041f33522c4efc754a7d096f880ee16,0x859160db5841e5cfb8d3f144c6b3381a85a4b410,0x0000000000000000000000000000000000000348,13172656.0,,5070302744785562.0,,0x6e183458600e66047a0f4d356d9daa480da1ca59
21557858,ethereum,0x772b93901dc3bfc2414f4f71b70d06b5614230916f7588885ccaf3c655f325e8,0x67e4e4e73947257ca62d118e0fbc56d06f11d96f,0x27052ea5e307b6e8566d9ee560231c6742a6c03c,0x0000000000000000000000000000000000000348,1.2194139051652352e+16,44.06278981480268,48959825.0,48.95865534978075,0xa62fa63445fada0e90949778f8c84003f6d69004
26015536,base,0x88dec3819e9c0bc03318d9ebbeb1deed2e1e713894fec5dec50dfd4007139485,0x859160db5841e5cfb8d3f144c6b3381a85a4b410,0x0a1a3b5f2041f33522c4efc754a7d096f880ee16,0x0000000000000000000000000000000000000348,6646376024820900.0,,18902393.0,,0x6e183458600e66047a0f4d356d9daa480da1ca59
26304773,base,0xd8e6f2f9d0edf534eba504e9f2f9685f76b117a55ccf181634d59f99538b96a5,0x859160db5841e5cfb8d3f144c6b3381a85a4b410,0x0a1a3b5f2041f33522c4efc754a7d096f880ee16,0x0000000000000000000000000000000000000348,9319887154031172.0,,25665138.0,,0x6e183458600e66047a0f4d356d9daa480da1ca59
21557731,ethereum,0xa673593c10da7394dc73b359ac30e086deeb6c685204158f879868c5baaea948,0x797dd80692c3b2dadabce8e30c07fde5307d48a9,0x44a107dff1e589f40b22bcbb3757bececead534e,0x0000000000000000000000000000000000000348,25029358.0,25.02876004863738,2.944560005722045e+19,29.44560005722045,0x83b3b76873d36a28440cf53371df404c42497136
25008933,base,0xb315a8757ec76bbb8c869b7375874847fa6d33e7d7417807b6fa5c71baa05777,0x859160db5841e5cfb8d3f144c6b3381a85a4b410,0x0a1a3b5f2041f33522c4efc754a7d096f880ee16,0x0000000000000000000000000000000000000348,270887122993.0,,852.0,,0x6e183458600e66047a0f4d356d9daa480da1ca59
25774229,base,0x2c2bb25e541e26a1bda06da34c5474faae74a070f3b1e7885f68dc077edc92cd,0x859160db5841e5cfb8d3f144c6b3381a85a4b410,0x0a1a3b5f2041f33522c4efc754a7d096f880ee16,0x0000000000000000000000000000000000000348,6899528087856992.0,,23606467.0,,0x6e183458600e66047a0f4d356d9daa480da1ca59
26219348,base,0x952d120c8a83cb034226d6c100630e223e3927eb6d918b1ae41a732a9347ffa9,0x0a1a3b5f2041f33522c4efc754a7d096f880ee16,0x859160db5841e5cfb8d3f144c6b3381a85a4b410,0x0000000000000000000000000000000000000348,11134874.0,,4419777580187841.0,,0x6e183458600e66047a0f4d356d9daa480da1ca59
26305131,base,0x097acd81d6f22367e1ba24706fcdd3e2e83e6a11d768f8c6cebc582cbda41020,0x859160db5841e5cfb8d3f144c6b3381a85a4b410,0x0a1a3b5f2041f33522c4efc754a7d096f880ee16,0x0000000000000000000000000000000000000348,7605747756567150.0,,21156833.0,,0x6e183458600e66047a0f4d356d9daa480da1ca59
25624856,base,0xc44dbf254a3463e9806c07efdf6fcc773fa2e3e78333d7fe2cb353ad639f4a7b,0x859160db5841e5cfb8d3f144c6b3381a85a4b410,0x0a1a3b5f2041f33522c4efc754a7d096f880ee16,0x0000000000000000000000000000000000000348,7939930648096356.0,,25769480.0,,0x6e183458600e66047a0f4d356d9daa480da1ca59
21339289,ethereum,0x7f9d969c1d557dc41e9d9b05dd1071e530a7fe818ffaa457dc05fa6186abe716,0x056f3a2e41d2778d3a0c0714439c53af2987718e,0xbc35161043ee2d74816d421efd6a45fda73b050a,0x0000000000000000000000000000000000000348,278970626.0,276064.58184411365,293735690.0,277113.8657712,0x83b3b76873d36a28440cf53371df404c42497136
25012400,base,0xce34555bb3dbf0b610b7fedc571fc63dad2c19a40ccf44df8a924892a2a60339,0x859160db5841e5cfb8d3f144c6b3381a85a4b410,0x0a1a3b5f2041f33522c4efc754a7d096f880ee16,0x0000000000000000000000000000000000000348,7378107092787249.0,,23295810.0,,0x6e183458600e66047a0f4d356d9daa480da1ca59
25879596,base,0x00c29cb8d301809939e6a2ea0afa8d87d9027315f9fde9e4ed52765955b46a22,0x0a1a3b5f2041f33522c4efc754a7d096f880ee16,0x859160db5841e5cfb8d3f144c6b3381a85a4b410,0x0000000000000000000000000000000000000348,24674044.0,,1.2983473199586352e+16,,0x6e183458600e66047a0f4d356d9daa480da1ca59
25773839,base,0xb6318c67b435fb2c9736df18fbea5bd806bca92b91e8647815424097a64943f1,0x859160db5841e5cfb8d3f144c6b3381a85a4b410,0x0a1a3b5f2041f33522c4efc754a7d096f880ee16,0x0000000000000000000000000000000000000348,6261394367899940.0,,21352861.0,,0x6e183458600e66047a0f4d356d9daa480da1ca59
26344317,base,0x12a35d03468632317048dd28a05abf08f524d374b7a8471128d930dc591cb3f8,0x0a1a3b5f2041f33522c4efc754a7d096f880ee16,0x859160db5841e5cfb8d3f144c6b3381a85a4b410,0x0000000000000000000000000000000000000348,33773.0,,13695391572009.0,,0x6e183458600e66047a0f4d356d9daa480da1ca59
26305131,base,0x06d1a3240a9acd2d19d1582eca397b16f22f3e600e123effb45fc9f151ebfdc2,0x859160db5841e5cfb8d3f144c6b3381a85a4b410,0x0a1a3b5f2041f33522c4efc754a7d096f880ee16,0x0000000000000000000000000000000000000348,6476879637510664.0,,18038371.0,,0x6e183458600e66047a0f4d356d9daa480da1ca59
25880255,base,0xaef57e8cdda26f30668f817628f2bdbce9bde9168eb297845c584399caffc114,0x3f0d3fd87a42bdaa3dfcc13ada42ea922e638a7a,0x358f25f82644eabb441d0df4af8746614fb9ea49,0x0000000000000000000000000000000000000348,68278.0,,2.4303123016866696e+16,,0x6e183458600e66047a0f4d356d9daa480da1ca59
25090618,base,0x8873caf7199094c412c79c2ddd435269aceca4a6513fe998a6a7b16a44c3534f,0x859160db5841e5cfb8d3f144c6b3381a85a4b410,0x0a1a3b5f2041f33522c4efc754a7d096f880ee16,0x0000000000000000000000000000000000000348,6805902541117913.0,,23357035.0,,0x6e183458600e66047a0f4d356d9daa480da1ca59
25855963,base,0xff35e121eb56c59fd008a216bb540a990a6a60e6cc1c7746649e90d93abee89b,0x0a1a3b5f2041f33522c4efc754a7d096f880ee16,0x859160db5841e5cfb8d3f144c6b3381a85a4b410,0x0000000000000000000000000000000000000348,19821302.0,,6495426626476440.0,,0x6e183458600e66047a0f4d356d9daa480da1ca59
26344217,base,0xf0aa256f1a55b7c9f58b0159ff918f90671dc73622892312dd66b35445b5ce06,0x882018411bc4a020a879cee183441fc9fa5d7f8b,0x5fe2de3e565a6a501a4ec44aab8664b1d674ac25,0x0000000000000000000000000000000000000348,32603.0,,4.554172988649691e+19,,0x6e183458600e66047a0f4d356d9daa480da1ca59
25879600,base,0xe0ca91ccdaeb8cd68a321b960e1d2d27a53e9c77994cebe95f4eef21aedaf309,0x0a1a3b5f2041f33522c4efc754a7d096f880ee16,0x859160db5841e5cfb8d3f144c6b3381a85a4b410,0x0000000000000000000000000000000000000348,62864407.0,,3.2029012586190384e+16,,0x6e183458600e66047a0f4d356d9daa480da1ca59
21617503,ethereum,0x1d691f8515561522137a88e0523d123d0963a3ad8d94f81f42b66d88607880e0,0x998d761ec1badaceb064624cc3a1d37a46c88ba4,0xd8b27cf359b7d15710a5be299af6e7bf904984c2,0x0000000000000000000000000000000000000348,9983.0,9.191705435433544,3325760935932236.0,10.024320652042652,0x83b3b76873d36a28440cf53371df404c42497136
26304761,base,0x3015548292aa9528ea3a55583e783e92b1870a2412ef5e4a58264dd916cb970b,0x859160db5841e5cfb8d3f144c6b3381a85a4b410,0x0a1a3b5f2041f33522c4efc754a7d096f880ee16,0x0000000000000000000000000000000000000348,9.215757850219938e+16,,251697916.0,,0x6e183458600e66047a0f4d356d9daa480da1ca59
25766266,base,0x91be0ff7d0cc8348df2059e908163dfddd8d63efc6305b384d67dc552dd4932e,0x859160db5841e5cfb8d3f144c6b3381a85a4b410,0x0a1a3b5f2041f33522c4efc754a7d096f880ee16,0x0000000000000000000000000000000000000348,6422661062380716.0,,21307415.0,,0x6e183458600e66047a0f4d356d9daa480da1ca59
25130946,base,0xd7eb69c8ce733901302076447379b7f48025553de2430448a668fcb8ff02aeb6,0x5fe2de3e565a6a501a4ec44aab8664b1d674ac25,0x859160db5841e5cfb8d3f144c6b3381a85a4b410,0x0000000000000000000000000000000000000348,5.717588479345609e+18,,2363952593333319.0,,0x6e183458600e66047a0f4d356d9daa480da1ca59
25766626,base,0x9d343ad31d0b02e27672e6670e7f8e6fc2f330749a2c118be0d21da89001c863,0x859160db5841e5cfb8d3f144c6b3381a85a4b410,0x0a1a3b5f2041f33522c4efc754a7d096f880ee16,0x0000000000000000000000000000000000000348,6395917263877139.0,,21314401.0,,0x6e183458600e66047a0f4d356d9daa480da1ca59
25878947,base,0x4485887bf859a55431386f332a091b15b7e336f46ba4c28d2b7ca043e637fc1d,0x0a1a3b5f2041f33522c4efc754a7d096f880ee16,0x8b70a855b057ca85f38ebb2a7399d9fe0bdc1046,0x0000000000000000000000000000000000000348,541502151.0,,1.7975951990600867e+17,,0x6e183458600e66047a0f4d356d9daa480da1ca59
25865588,base,0x1709fa77c9fe2c5684c2a7767d57bb47b557361ccc1a662aabbe997b2aa89cc9,0x0a1a3b5f2041f33522c4efc754a7d096f880ee16,0x859160db5841e5cfb8d3f144c6b3381a85a4b410,0x0000000000000000000000000000000000000348,22101143.0,,7584697519431277.0,,0x6e183458600e66047a0f4d356d9daa480da1ca59
25197557,base,0xccbe6d2c288928ba3d11ce19da3c2f5e5ba3a9adca9144c7a4fdbfd8d3d7c0ee,0x882018411bc4a020a879cee183441fc9fa5d7f8b,0x859160db5841e5cfb8d3f144c6b3381a85a4b410,0x0000000000000000000000000000000000000348,14902.0,,4681034469047728.0,,0x6e183458600e66047a0f4d356d9daa480da1ca59
25866218,base,0xe2d9fc33df4acb2202028da56eda6aa12b4e39a5a40c9266b6e29f3e606cf361,0x0a1a3b5f2041f33522c4efc754a7d096f880ee16,0x859160db5841e5cfb8d3f144c6b3381a85a4b410,0x0000000000000000000000000000000000000348,22056300.0,,7584789783691176.0,,0x6e183458600e66047a0f4d356d9daa480da1ca59
25865588,base,0x75805b0ae32b7cecbafb4d4647579c9232392773d0cfdaab186305bbaac3bf8b,0x0a1a3b5f2041f33522c4efc754a7d096f880ee16,0x859160db5841e5cfb8d3f144c6b3381a85a4b410,0x0000000000000000000000000000000000000348,20295711.0,,6986643375937136.0,,0x6e183458600e66047a0f4d356d9daa480da1ca59
20674390,ethereum,0x52928171d950ad5e8fb1ee56e4a9ab6cfd1c501776980762ee73d8ec479c49c2,0x797dd80692c3b2dadabce8e30c07fde5307d48a9,0xb3b36220fa7d12f7055dab5c9fd18e860e9a6bf8,0x0000000000000000000000000000000000000348,426013075.0,425.98572070045424,1.813918144537915e+17,429.20517182884726,0x83b3b76873d36a28440cf53371df404c42497136
25176568,base,0x04c637b35d3cbbb807bace438d3082bc4bb0bb1ee1d5dc37013ece02be5dc0ea,0x882018411bc4a020a879cee183441fc9fa5d7f8b,0x0a1a3b5f2041f33522c4efc754a7d096f880ee16,0x0000000000000000000000000000000000000348,10104.0,,10652116.0,,0x6e183458600e66047a0f4d356d9daa480da1ca59
25878341,base,0xfd5d7a567d680cb6c2ea1326618a1718a42339562e587d3fb56563e0b66ae53d,0x0a1a3b5f2041f33522c4efc754a7d096f880ee16,0x882018411bc4a020a879cee183441fc9fa5d7f8b,0x0000000000000000000000000000000000000348,47828054.0,,50759.0,,0x6e183458600e66047a0f4d356d9daa480da1ca59
