filler,total_volume,last_trade_date
6jAfLpjrYkqHrnvSyjgyVHRDn8ji43rW6ymYExxF4kJN,567082.0273059997,2024-12-04 16:00:22.000 UTC
F7U3qmrJz9pLCbXjVpbAz9nWdTnh8GfS416KSSWRRk8m,566656.269474,2024-11-30 19:09:47.000 UTC
6a32ao5oTHERiXGK84VXamK1ZXoiMrfi4p2FCWk9QCLF,565687.46894,2024-12-05 05:16:20.000 UTC
BUYCG6kUDGn1kDg4Db6iMu3e6vdF8QLiwXZQ31x8rRQS,565194.679701,2024-10-25 21:24:36.000 UTC
FPMWfMBQp81PkMEBSyaVwadzesfkTkYFbegaaoGBcpPB,565128.2004,2024-11-21 17:31:46.000 UTC
82wx7FGmFjQHrDqEjzPMEFzDKqzfz9ogWDFqvsM8KK4X,562260.70595,2024-12-20 08:52:53.000 UTC
9TKiaTvhxv2QKWwnPrLnEwnqgtR2wSR6krpjmswZvGgR,559724.1898070002,2024-10-13 18:17:22.000 UTC
4w57kF9m45TbtrY6xjMPfttursyzsRbmpMJAVsgA6Jxz,558903.4551710001,2024-12-19 04:53:53.000 UTC
C7BGWk62GwBXP89HMLWhbCkceSLXfDyx3xDTzLmDWYhB,558355.456449,2024-12-29 16:31:42.000 UTC
45pn8aisq5zVDy3T69ZSbzKkvkbKFR4m3vk6vRnisPC2,555250.911537,2024-11-10 03:51:19.000 UTC
B6ZJmz7txChUdBd8eLXQMfX8sZKP2J4o8RERGcJXCuhV,550261.4134509999,2024-11-27 15:57:49.000 UTC
AFiqpbaXFXPoTtUP5QdQVp3Kb2tSyrLLP3Yi4jxkuNJG,548213.2435339999,2024-11-21 05:46:28.000 UTC
AXBZffz3XvDsAbNTqdTiJwFzd25mSQAWMUWxoXsfA2kC,542606.960578,2024-12-07 20:48:06.000 UTC
FkwHNKCnVZxaCu2J1KfsWUwXw7tfW4cFDFKywXRNDYYN,540684.9015909999,2024-11-07 18:06:53.000 UTC
FcBjPYCAsKKCjfN3fUpLnZMTLKJHaQkcDFu4f7uYxGmM,540512.6933680001,2024-12-10 22:59:39.000 UTC
Hi7uipGwVAFwuZGWMhvLVQ1U7bh5eQGcthpfD5FB7Sch,539847.599199,2024-12-29 22:26:41.000 UTC
5zAARBD2DbGpKCu4sGhzjBDASo7PzttGpxfdUjGKtWaF,538576.844907,2024-12-13 08:53:07.000 UTC
AgswX4dQbaaobGomyHnqUJMKAQTBqnVwoX1FE1k1J2uQ,538195.84461,2024-10-30 01:33:24.000 UTC
EuLp1QtzBMPTydtCzXdVAfHLNf5gQEdFLTA2oDMk4XuZ,530400.004014,2024-11-13 14:57:13.000 UTC
A22xTk4TQuMz2mWpsbqZTspaAPcGULGyC73Hf4tvXvKQ,530152.9067330001,2024-12-19 08:19:38.000 UTC
JDrwPEmqT89ZyNJYLAMSn3GqxwDCvWEFpTq8CcKHwd26,529107.579566,2024-12-09 01:51:09.000 UTC
EcjYn5N4qNJub8XMBP39t2cwBMWTwpib5NhHv5MivndG,526938.2481000001,2024-12-18 02:26:10.000 UTC
9vTxuD2wfnVn3CF6dvr8fWtdMyFA7E7gQRpjkE23gujv,521865.11781300005,2024-12-16 00:36:26.000 UTC
4ywReyHX6hEr3GyP4d1AXpkam8HmFYZeKz8f3xpbqYSN,519050.498832,2024-12-16 02:14:13.000 UTC
2RXuZYTbFajZVx939FHU6TFYTxJxMp94Eopr7FCFP1gf,512384.42032599985,2024-11-10 19:38:11.000 UTC
BwhXrQhgrdSJXBUrKb3j4L6SR9gSm7qGJXDgkM2MjK1t,507818.07791,2024-12-20 11:55:11.000 UTC
HKZgJNjkcTULSFgWxWmqphmAipg8FiNLbBahSDBtQai,506087.162148,2024-12-18 15:09:50.000 UTC
AR56MWUcWvatC4hvbipwNr2Ksgetb2ff5BmE1E866N5R,503866.2066579999,2024-12-27 15:57:08.000 UTC
J5S2vLUtWjdsQxorzNtqRQbMxyrcELaY6wDA3JRprtvM,500533.301525,2024-11-27 02:27:18.000 UTC
7UTj7vi8NTykJupKq5wmykNy3FBQz1jmvvJ5XUqvg6wA,499658.25725900015,2024-12-20 00:38:23.000 UTC
BN8Ac6phJAi4D5se8LArr2egSN28LsHii6VzdZjFs5Qq,496250.201531,2024-12-26 05:11:19.000 UTC
5PihRheuLadNBrHEptMVSz8eCRTLpd6KbypZcUb5JtN2,495978.58720800007,2024-11-12 15:08:45.000 UTC
7sLTGwWEyjMnQm1nubDEuDAC3d1TSELGYy8eyKmQ9Wj8,495150.581901,2024-11-11 20:58:03.000 UTC
44DkuQGnviZpyW1u3Jj1oY6ebjptYNeApTABScTo6Kuh,493955.81036999985,2024-12-19 03:55:29.000 UTC
9TrETivew1ep7YTVhZqxqZj18ZwZ1rYTNQiCBvGm99zt,490165.36831100006,2024-11-07 19:00:32.000 UTC
6GFRwVexAe9cqx3DkcaLPCxkEZo3fpYwXKBqiegbUkBX,488701.08764999994,2024-10-31 04:56:58.000 UTC
wHV7Y6MWsfmfwPn5C7D7MZdiwQjqz4bCG55gKYhBDyZ,488329.98125599994,2024-12-20 09:10:47.000 UTC
5t99w9J1SMTHTJgkzJdvoXnM46Q83x3Wos9zapogwtrB,488183.262636,2024-12-11 23:16:31.000 UTC
MzEPFp2LwCSMMPHLQsqfE7SN6xkPHZ8Uym2HfrH7g5P,487965.34019300004,2024-12-29 23:29:06.000 UTC
DsDrtcaYkCiFaYTDdQ5sYAiexnN7gkg2iDSvmupYgQUe,487739.034653,2024-11-08 10:21:19.000 UTC
CAcvpi2YaqhqHusiRCPGxK5kiVvAddyUM8rch6DWMETk,479537.298591,2024-12-25 06:17:04.000 UTC
ADWrjiqqzQoEGJBR3eJ653eHmBubb3kq8yUUhbR28v9A,477979.30362399993,2024-11-19 12:48:01.000 UTC
Du9i34UT1JE5uLN9dNDjC1fABiEoNnjdcMHmMzogTJZQ,469604.0307020001,2024-12-25 17:30:03.000 UTC
BWCSmQyCjtVzY2fbv4Ls2rTtEFrCnVo1ekuvgFNmfvee,469548.620176,2024-11-23 06:14:49.000 UTC
GajnTN5y2XyVdzkZ2du9YmWrtnmRFDEvFYDWLxoBoTT5,468658.9247,2024-12-23 19:10:42.000 UTC
8NZ4ogkRz47utdTDc39kxV7bTYXXzMm4LSDpmxPNsryS,468287.45916900004,2024-12-24 20:21:05.000 UTC
Fycn9tZpT9ocKsSuVFpcfbs1iGBHBEVGDCTAF7zK1Hk4,468074.113979,2024-11-12 04:18:42.000 UTC
HebgsgRaqM16kyc8vuVTMQm35bofx5teT9MgwKYd2J4G,468066.753423,2024-11-13 19:08:19.000 UTC
EbXmfxgBNYmmA1R2RtpgtiDoTFfHj1djqvnxqsxwg2ub,465514.1996829999,2024-12-10 18:03:24.000 UTC
3J3KSjeGMy1hRKjRSkBpDTQBtsmFHzi83JtyvgZuXJhX,464839.17559000006,2024-10-12 01:10:02.000 UTC
GQWrTCKdRLE31hL1tDLCvRPeA73U82MP2qMykr82xjBj,463393.49751700007,2024-12-03 07:38:00.000 UTC
BAUjUCpgfFavBuEa6u2KKbByx9CtGpF1mLTapMKt99Qg,462698.36009599996,2024-11-20 11:33:13.000 UTC
GvkGQwUhLpU29Xoox4dWAdDoT41F2v3gHD8T3do1tCmq,460209.446574,2024-12-17 23:10:01.000 UTC
E59QyTsSJf4jknuwR9xu5bLNnpsm11fBkVrwZaaamdxJ,459214.31137400004,2024-12-26 01:52:46.000 UTC
FXWk3agWpyvAd92UFp5sorEWZSui6ncrdDmmWtAoPXtN,458545.091668,2024-12-18 04:02:11.000 UTC
EZvhbAiLtqSrkhPEmWYbHduJdwnWi81DQMYeChaYWyLQ,458494.905513,2024-12-28 21:08:28.000 UTC
E3Md5UR912ddA1y228WWLDuy9D7SFFJqg6MXGxCNB1p7,457323.18012,2024-09-19 09:44:16.000 UTC
EnN2JhSbSgKwZwfP5Yss2x4qPsc2rCMg4d2Awh5nqbvJ,455536.08780300006,2024-12-29 23:32:42.000 UTC
2PFcf6ppr5yUuvpdrbP4yuCDEtu7oGRegA1yWKyW5N79,446852.49186199997,2024-11-11 00:21:03.000 UTC
GGZV9LMUrq894u8WF1BhjWEaG3UKUCL6KvUwoctdwe8q,445766.7766630001,2024-12-30 21:49:59.000 UTC
7zgx2E1Qoq6nwgHqE7e2ZGKDwoHn5gzRS5ZEHbPeCeSV,445734.5917639998,2024-11-17 13:26:27.000 UTC
EaETWptCSuVjLeMe2c2exYt4CzHLruUZQF3LXTgR87de,439856.541723,2024-12-30 14:35:33.000 UTC
8T7R855yszWJVshki8TrebmpHEWkt5gLMHi6oQTqgXX1,436505.79190000007,2024-12-14 15:31:41.000 UTC
9mgMz3MCSQZ2WNyuxsSYafMxRKntPSCURaohGkTDvZRW,436104.8736609999,2024-11-26 11:25:47.000 UTC
Gc1zj6Nq9dG9Gh8XdzsPzbcWsJB1cJ8Qg3U8US2wuM3x,433841.535048,2024-10-26 07:23:07.000 UTC
DnLfEbMeASgAHsS2DtF8N8toYnu1guhhZEEeLUhd9oZb,433813.70341900014,2024-11-06 23:19:57.000 UTC
4xVTSi15HaLJNN5LsFpxdmFjtZSmotZfYt6rz9kJrXLs,429841.432173,2024-12-04 20:22:18.000 UTC
9Z1dnwdZTGWBwpNmoBbmmDxdQi4rkU8QGkThchEqjpBT,427197.8919900002,2024-12-21 15:16:46.000 UTC
EsFremqfKknxdoCu5wv3n9u2xJqyMC1HM1e8aYsXNh2G,426846.225186,2024-11-22 00:16:33.000 UTC
CWpYpco3XXFwDqEdPBoWA4mLYXZw1REFEXmeVtR9VaVL,422504.8286250001,2024-11-13 16:54:41.000 UTC
EJLpRPcSgzmT2qvrKx8ZMY6iapDmBxpDkLHiagxXUA4A,417791.0647049999,2024-12-09 00:56:21.000 UTC
Ai9PpRX4q3Bj1pXgWKm5BWw5HafhTRyujusxWKP7psBd,416150.40406799986,2024-12-30 23:53:08.000 UTC
7skVskg2BMLGBGHXaJUXnawN1Kgej66wmsx989D1TnQD,415896.82436200004,2024-11-11 08:55:59.000 UTC
H5onyrKav8pY1xJjP7UZJmLk3SEsB4VtGu8pHUvbCP1x,415827.92692399997,2024-11-14 11:08:42.000 UTC
66yAKDbDRGTzW9Sw6hsadjmAJnA3FMWtNpRggoMeBAUz,415589.70735199994,2024-12-19 19:56:44.000 UTC
C58prLRU3Ta1nBuygf6wp2GEb2eaLw3TaxbKhd328cNJ,413376.65411899996,2024-12-05 03:31:08.000 UTC
7UGUQstmpnWAkNukQf8KJxdT3rpdXg1S4VPHUuVuhqKm,408950.85593100014,2024-11-15 20:16:21.000 UTC
BVULmrvaG1ZJeoJCszkbWHw7h4ccgYYxb36Wr1F9Xju6,408170.1678329999,2024-11-02 14:38:45.000 UTC
DuRYcvQ3gDXUPpUg5xsNfrotayrzusBnr5rytotGDZJP,407934.498819,2024-11-22 17:24:45.000 UTC
CFXJfeEFKuTXYY8ugNQArFiJG2HU9Va55BU4khy1tttY,404306.69857,2024-10-05 14:31:16.000 UTC
CPguqyTLnywQggEFYKEA428npP9JTbkfLjcWbLLuTbgJ,403301.25817499997,2024-12-30 19:20:18.000 UTC
8hbT7D5k2CRWjTLz9yRzmDHK5hKJj6XeA57c87bErDdQ,403160.065881,2024-12-21 14:43:28.000 UTC
F2KbpHdr9UD9VMM2PZJ51wjNHgfeV5CX132ZuoEKoErR,401746.008501,2024-12-29 14:42:09.000 UTC
84UzSbBb8mHyRLhwPpGYAk1pViT8kP1yTC4AjSQUrfPc,401271.726589,2024-11-23 05:33:56.000 UTC
4iP96geHAa3PrYiR3oh8H8qrefZiTtiUWGEwNuPw6HY4,399469.69024999987,2024-10-14 03:57:29.000 UTC
9z3xdQY4ecwv2yhGTQdgMzS9L9ThyN2EtrzZRcnzzfVR,399041.137178,2024-12-19 02:29:48.000 UTC
BXtMrn8uhVnAGd1pXehWETpLb6EBKK8eFpEk7HDdG6bK,396161.540302,2024-12-01 02:43:14.000 UTC
CDH83NauiiuykUXjjQv2GzEd2QSbFJiJAZDjieiQZRXX,395869.5931359999,2024-12-17 02:58:12.000 UTC
7uwWqFTMmVz9nS4VxUHkoMYgqhjtMz7U73s5KPmsbtib,395527.79074599996,2024-12-30 02:32:34.000 UTC
CuLeWHUkkkiqNL2JhnBc2vy6Z4LJcwkZDvy2bJbUBwmf,394872.208321,2024-12-23 00:08:17.000 UTC
CfCHKssXqqyW1tAdvXr8a7TpzJjz48N44LG4Y9Wpnfdn,392448.81285999995,2024-11-12 06:31:31.000 UTC
GhaznpPfkiwhRXYyogqh2bx4XJn2BwPqxS6mEWnYUZE7,391366.07082699984,2024-12-19 14:59:08.000 UTC
GPmMKkE3cuvoDmQmyPdqqoxhWXeZZAcbJ726r1zbBEkE,386390.00064999994,2024-09-26 03:21:49.000 UTC
CYPfcmZnbiCyDMp553bv5fyB6XXZeZhsERDgjuKBH5TF,385453.2002570001,2024-12-19 02:48:41.000 UTC
4yq9VavjtBFYe3PUhXspoegGAeRr24VAbjrtf4arBAR9,382587.9152799999,2024-12-25 05:54:22.000 UTC
2j4Y19K7ENrn2J4YWKaCbZpCj4wtWSdpvxU8PHunJQdW,381892.059791,2024-12-16 00:44:44.000 UTC
3YMk94vsAWqqnFoYu4P6sJEBWiKVZLXKjBXHxC1Ktbk6,378900.70593699993,2024-12-15 04:13:15.000 UTC
J34cmPhJJs3Q9QUxYDTYVWkdREWst345tn4Tya2dWGuv,378721.70616,2024-09-13 18:16:02.000 UTC
2ABjtCAYF4YW8YcCbErmA88MVfeFLo9kiKvf71dLhpby,377912.3581459999,2024-12-28 20:30:34.000 UTC
4bYZVH9DkP7xKn6ssZwbRKxxNLxBxwAf9PfAErkTud4g,376937.873503,2024-12-26 16:16:11.000 UTC
CJbQFpXQgT39j5aJH74nRdVknxsWBWebNHNquc3hS6qT,373132.661559,2024-12-19 17:57:58.000 UTC
yzLmfrdwernA848kLM2zF16kJtKiiBzhBTop5VMK2AS,371341.9056850002,2024-12-30 21:55:35.000 UTC
AfetiZGMDycxj4qzdB8hNsrU7h2em4eg176hXspr5Ar6,371079.267837,2024-12-24 00:31:03.000 UTC
CEB4xu58ipooLjGsGp16qizApVj3jtfdWswjDoMDz954,370858.5491360002,2024-11-18 07:13:44.000 UTC
GwNnx55PArNeMSyNd4LvP9WHvbvAtmnhzjtEvPhWcnJH,370673.373411,2024-12-01 06:06:45.000 UTC
BHjLwcEV336uWH9idpKTpnX3Wjtyy9CEgYQhtiBnHycE,367512.50202499994,2024-12-07 12:09:59.000 UTC
CJJEnSviFsiT3JUYPq5LQCp9LQBd79XBd4q2KrjoBhdj,364483.27092400007,2024-12-21 23:20:09.000 UTC
FKuyyS4sqf9F4zXAfcog5eLr9jnuFDjurmnz4m47TdVP,363366.4975960001,2024-12-21 05:56:50.000 UTC
5cRKagE2Wz9B16bj1WkGn7hLu2UVZyWEaCdpHtsjTFJE,362756.973577,2024-11-12 12:22:13.000 UTC
GoAFAEgtfRKPEqzYB12A2wxBKAmg3zJRVPTfZ6Cts8Bg,362647.19176,2024-11-08 17:24:13.000 UTC
9R3qT4S46wDdK3bRaoZWg2LVgQnL4DWi1QFfraXBKcgq,360006.99218299997,2024-12-21 21:40:43.000 UTC
8oTypZJAwEdpYqBaUN9FArgEQu2sDtdLJA4XQcTxdb4z,358229.3408299999,2024-12-19 04:15:52.000 UTC
Aojo4v28wHr7zn68XtFPxcpuPV4S37DzymctCcWxKRts,358004.91419299995,2024-11-14 04:24:13.000 UTC
FdR5XdHXjuH5xEf1rAzBzVwNGboC7oofytwFmHTfDvXe,357065.36364999996,2024-11-14 21:35:12.000 UTC
CKAKFeXxWaQgy3gUgMjb9WciBdCNk1J2v64knzroQphg,356448.16099,2024-09-17 15:18:23.000 UTC
QH5zwPLhkoBcE4FzRDMHyAasimUaoDbcCi2XpnTjv6i,354026.948755,2024-11-21 20:51:18.000 UTC
HGkGpwko68a59egBrYW5duNnPuGAiQJfR9nW3dMsZr8V,353692.3246409998,2024-11-26 14:29:45.000 UTC
AVT7DwFFsEMm3Ee9rHsQetPj3x1k7dLUXCgWJEfCGpra,352476.66627,2024-12-18 09:55:41.000 UTC
CbCohg7Rkb3St3Hru6dKK2kJKg6JQESMmAQNvRkiEwJj,351335.08161000005,2024-12-25 14:15:12.000 UTC
GARWjBjJzpYHqWtnAqTtX23Lp61pwhGRd1SixkPpqEVM,350477.86260299984,2024-11-09 23:40:20.000 UTC
5RrnYCcm8eeTGoMve4npB7HsVLEjmifjVTB13FbVmYao,349952.41727,2024-12-12 09:09:21.000 UTC
3cHs2onQh5xmKhwqDSJcAcn23AbEChfUDahzEHdhnGmJ,348527.97752199986,2024-12-16 04:09:33.000 UTC
9Sy3TzvXV83KKiKaEeLEm7irfjKBaJNCP8pYSj41F6HG,348396.70847799996,2024-10-03 15:28:12.000 UTC
FtZs3K2yqkqs5aJDMyjYWiqFVa8ETgu8rfkAhMwkE58T,347838.52962499997,2024-11-05 15:01:50.000 UTC
HM57PhL8Yk5LQ5f4kWDyZrDxXQg568gHWUQaftrjTHAF,347164.84752999997,2024-09-28 16:45:30.000 UTC
GShp81q3qd1oPDewGVsCWRJq9n8HJ7js2aCcjzazhUo8,346992.846317,2024-11-08 14:32:09.000 UTC
HhmANx6zEVco22DSmXm8UYCAt6wzQcnfYUq9tX8fQeCD,346836.45550000004,2024-11-18 18:56:06.000 UTC
6DXKr8pjwgQQ3uTZ6Z1oCruJ8HefJLsXHMHryY2rncop,345633.7487110001,2024-12-21 04:46:41.000 UTC
Cn64zSBsMYzJtuf4zbj6uaSrgsWvjXPYLskxZzEebBP7,344596.651509,2024-12-26 11:38:10.000 UTC
CXXzitL9mp9PVpp2xLZENkRFt6o95n7PjFTJKatrBC9g,344129.68509,2024-11-19 21:11:44.000 UTC
AWH91xNJPUV4UwaZ87myoRR9QyF5DTcMKA57LqSCZ8Wt,343405.19486,2024-10-16 13:00:47.000 UTC
E26rYeSf9vjJeVEak1ijFEXWhh8vCzRUhRndBRXZm3qX,343294.85165200004,2024-12-30 17:38:33.000 UTC
wuGALAB9X6jjnB656gWpjPXgfzFCQ5kYYmgZPjKBLAt,341790.18684200005,2024-12-17 15:29:41.000 UTC
BDqTX8X2hZ9PoxAbPtG7MUTmWMwdf48UbA9sU4HLBejz,339885.83473,2024-11-03 11:07:41.000 UTC
BZrV2kyA85kgsCk2wbJkyc3W94BaKWucrdtzXpqwdNbF,338186.777413,2024-12-21 06:05:01.000 UTC
mahWom3X9XhJxFK3VWcnWohh147shKX5n4uCqoyTdhz,338065.061,2024-10-18 21:33:31.000 UTC
Bj17APot3LnMFZG9yueobDFbgFEhArcxhvLor5fx5rns,336076.355599,2024-11-15 17:43:45.000 UTC
5SNZH2JCeoeF4xSqXXkPKkufEA4UPtVurqhnh9hVsBt5,334966.594957,2024-12-26 14:53:18.000 UTC
BmYvsfN3NGp4bdtKabuVxNiuk5Y51sTrcaWRqbx7hLYT,334901.90245699993,2024-11-09 17:20:07.000 UTC
3Z8UD8NdC8X57XA1WMipc5s2uf65tqM4UiG8qsFAa4gF,334026.54401,2024-10-22 15:51:34.000 UTC
7SvZkTeZ6FHrXaSCrqNB6DgNwZ25YFU4uPWBM9igx5Hp,332852.601,2024-09-25 15:56:44.000 UTC
877Z1g6JW3nKqMLWhWbsxaW16m82HBBrdfDorTbDQPYQ,331820.30551999994,2024-09-12 16:58:55.000 UTC
BYeFMs5tGdXuEGiRXaxmkkjhwJeezr25JHQsZzo1hnfq,329063.641727,2024-12-30 13:32:52.000 UTC
9p7XjLZyUbPCQTp6mNJoeR2ZPLWZ2oGA9ZMJfQwUHeV9,326930.6179319999,2024-09-12 19:49:39.000 UTC
2PnASoq8peEe1o6424ChrT5nNPGSXdSju2DWPhwXu1Fh,326302.01745499996,2024-12-26 05:10:36.000 UTC
AU1EnuCronuNp4kYZFdvvDtrh48k5pF3BsqtfGnPiKJX,325429.831775,2024-11-10 05:02:04.000 UTC
CwGPYU43bVKkBPxJVFpWCDKP6FJGXUgJPDg1dMih97eh,325214.53225999995,2024-10-24 18:00:30.000 UTC
C9cFtgnhSumdwWLXqM6hgHNKQEEyzxkLCbYm3UV8qk9,325069.246675,2024-10-11 17:45:24.000 UTC
CihF36zf2AW62PH9GGBzMatKBnx6rhCe4rsymNMwwnmJ,323427.73135,2024-10-24 21:00:48.000 UTC
2PBJ7B7FhTPVazSzS7EAkjqhWHkfNtf67TmzGwnZaUhu,321005.206,2024-12-30 16:13:37.000 UTC
4uR7v77yMWAApW4Ncfw9TtHq7Qw2j3anhX8ae1VuYhhU,319705.02182,2024-12-11 19:17:33.000 UTC
B52BaGzkMQMrxc7T7WaSSy3FeSfZLkkoUesnpWAEJ83m,319401.29673299997,2024-11-22 19:34:48.000 UTC
DMiEkiqKtk2aEZbAdSDZiXeA5ZUQHwf1etSHnCFUcfis,319298.6083009999,2024-12-19 10:21:14.000 UTC
J7P1unHAHBpKqCWEmHwBXDnMoBhNbxmauPVASdTKpRpu,317616.275668,2024-12-28 17:28:41.000 UTC
AsEMEXheaU2AbcVJ9ysR9LJVZwzs5ZY78G8QU6Yk1Ucd,317094.746207,2024-11-14 14:58:38.000 UTC
HZwAXYJ31RVJbD49L2oytd4ycPmGEwNQqkWzNVfk4yVB,317079.23426200007,2024-12-18 04:09:26.000 UTC
26UxvzYxMJ1VRboyvSs8MConTxpQpgZgoszUtEv78eby,316207.37636,2024-11-08 10:18:42.000 UTC
55c7SoyDQ8u6YeKayt28oShA62mB2oqQaN6q8iGr8sjZ,314992.631114,2024-11-12 05:57:09.000 UTC
5nQc3qN1aKCygvujgfzsp8wHANj1i9YtTBX5nentWTkS,314473.49108700006,2024-12-26 22:57:04.000 UTC
34qd5CtwHMbJGNJZjitA1BspP7KdgJwwspKUqyxWHWSu,313399.32397,2024-10-14 23:01:51.000 UTC
FKyzj6Xf2H3eaugUdYrysYACwzk4CGWtXnqn8Ww6DrFH,313356.923338,2024-12-30 19:53:18.000 UTC
6EDaT9ikPz6N7zZtGWgcwpkyHqUgu4aCae1c3twyiWYL,312953.26285,2024-11-10 12:49:43.000 UTC
msRgeWyu1RqgozMYBJWrWQisXej229ChVCZKUtsyX2e,311445.203922,2024-11-11 12:17:15.000 UTC
4jp6DeB6pPi4m96HMyMNU7u2nnpvM7MgvU9c8wDD4zEu,311311.42073599994,2024-12-30 20:31:35.000 UTC
5LUgifyKVt44o6qnK4gumBkvhMYae7KzHGvEMXCUhFS2,311106.6230299999,2024-10-04 14:31:39.000 UTC
4Lx3fWHi3zJwwjfc5TJdHXGaQZnKxBTbogigNVy2toyJ,310211.878793,2024-11-29 12:19:47.000 UTC
6GeAoj4ApvUoGpNgK1hgUXdHxe6MZVyi44oqvBg74yks,307150.258455,2024-12-12 19:32:58.000 UTC
9A8DqHacPwkWdBqtPEqMuZsWh9R6RWKnjaLifYyYjdf,307094.19635000004,2024-12-23 02:50:20.000 UTC
3EkyXU4t8DrCoyUAXvwzC5vnBcd3w5qJA6H77iVJdEnG,306792.899538,2024-12-08 10:22:51.000 UTC
DdnytFmv3pUv3QPvMuezANkwJXANmty6qGghGEKDWzro,305716.56627500005,2024-11-06 06:33:32.000 UTC
4MwWaBR5rmDUfdhA5bEzWCKRUBRDfTbY9caabJbj4Cah,305327.221541,2024-10-29 06:59:20.000 UTC
C6KzX3NHuqCf4Uscnrrt59WhoQYxo9JSkkUrPzPGAYk1,304086.92688,2024-10-28 09:34:36.000 UTC
By1QhnfE2Snhfs8jJmeJjhMWHHYhXHMmg9EfGAGe4e5R,303291.52200000006,2024-10-30 21:05:35.000 UTC
5fGhWYT54QGeUQzLettwX87HUfVY6DveUFsLnKzL4ZBP,301492.374186,2024-12-05 12:16:41.000 UTC
nFcqQUdGHniZreeV29cJrT7SU959uyWrwrZyg9eoSAC,301440.4311749999,2024-12-19 18:42:02.000 UTC
CbhXmsygSHmnYMvJCgFVJeyuYfYqAezvquuXhdvae8Pa,300868.131048,2024-11-17 12:26:18.000 UTC
9SgBBttETpRpviBp8u8bD3KkUdfvX4x5318hTp95HjhB,299859.901081,2024-11-13 19:29:37.000 UTC
C7wGsK98q2abS2HjvjeTth2iVUZnw9oFy7cqEjxd7Scf,298916.12901,2024-09-24 22:12:07.000 UTC
BqJEB8L52spoxkvpJig7hrrds6B4WMDbMRcWZC37eqq5,297408.56772,2024-11-12 12:50:04.000 UTC
23h8frAqQwRiRRHF2mE8H6vztEZJ6DTYfJfRxr4d64HV,297265.97080899996,2024-12-20 21:16:28.000 UTC
CgRZsa6WzrWipxm3TEA6LeF73nJjhSbHrbeHYSSJmbzX,297231.21826000005,2024-11-08 18:32:02.000 UTC
FavM7yE6zwJ6BjsLMAiLxWReFJrjw57ByKnMUYVY4SSF,296538.631,2024-11-17 12:03:04.000 UTC
33Wi2YR1ZhU2vrTPmfyTTdHSTRq1MNuABMUHhKFdeAW5,296162.314128,2024-11-22 03:28:37.000 UTC
EJdB9xEfrKdp6t9F8GkViJ35TGB5CP3XZvTqBmp7KyRY,296072.445723,2024-12-22 15:27:36.000 UTC
8vPXRvKBQRxsZwL2Jgjo9aBAjyB9XGZ6JkkdTMzV61Lb,294850.6153190001,2024-12-21 06:40:49.000 UTC
68VSPdWRbhYyqf6nwyMVAwT6NX7VgnivkpZ7oyunfifo,293283.83991999994,2024-11-11 09:11:45.000 UTC
89B5Vt8gUN9RT7YM2QnP8gthJnQJa52sa5RcaXy9mkCU,292053.32094299997,2024-12-06 01:51:20.000 UTC
AFBkLhwtpTbhvgzPFiYpWMc3hxKDrFcDkmedx1KzKqRD,290766.570015,2024-12-21 07:30:42.000 UTC
3XSZre7j35oUUEpU8ZFZsPSYRvikGWrZRz2TbMo5VeT7,288874.216613,2024-11-25 15:01:11.000 UTC
3S19JePuxUMyYdMfJVaWA44t3KNrkkpHPRU3DjBvfHyH,288375.24925,2024-10-30 08:25:53.000 UTC
G9qs3DzEco1CtQfxrjF5iqn9LSw2q2R6X3qYZztFoaXF,286110.85944,2024-11-12 06:10:10.000 UTC
FYb3L2UumZ8c41kBdDt2wR85MD6gHZmZ472V2ttapCvq,285943.292519,2024-12-15 22:07:28.000 UTC
J93xGeuHqvC3M55QT5pGqxeFTUmw3YmLj8bzC7F1n7KJ,285554.93964,2024-11-06 00:49:21.000 UTC
H9SjizVAqdFxCCfoe4pok37AroadaQurZTt7XDDmhAcW,284931.7866830001,2024-12-04 06:17:17.000 UTC
6fihZuQH1EA6SapSSme9ugp2YHtRiLK3mXjSf52CVbYG,283042.42296,2024-09-16 12:55:37.000 UTC
H1ATNnuZZ4kpBYJiX5DC4UwgSmpLWcUqMfWPbJjRsBMw,282919.25834,2024-10-01 15:29:06.000 UTC
FQRekdX57PakmDpiNivA7rteSm12TbSf3tZJini1wqZ4,281864.277677,2024-12-04 20:26:02.000 UTC
5ZXXohQfXtiRLEXcUWSTn65XHFmnbA8uJ9XZbd7pBcQ9,281586.76560000004,2024-10-11 12:25:05.000 UTC
Fz58qd19P7ZGfNrN3broCsocPL65Et7ddcp94FNsPaUk,281084.160355,2024-12-12 16:39:17.000 UTC
AMgQPvxQFBt27SsqTTr9px78vFF2K4gaLAkvFX3m45Ys,281082.138892,2024-11-16 15:26:12.000 UTC
94ctzASv9EHwVYaF24QyKgQ7hXEg4wh7aXkkYTGKbemB,278699.19469,2024-12-28 21:34:44.000 UTC
CMiyE7M98DSPBEhQGTA6CzNodWkNuuW4y9HoocfK75nG,277986.636297,2024-12-30 04:51:49.000 UTC
GfaW8gF5ABVLEf9zYMA7PNqMvz2UPtnsgSMYyBaLSBXY,277464.7250219999,2024-11-08 13:45:45.000 UTC
5KvJf3DUQgZ97dLzeDejyNu2bHvdhRTRMjTQRxrAKegH,277284.325691,2024-12-30 21:15:26.000 UTC
